,0,1,2,Tax-Supported Debt Principal Outstanding as of 8/31/03 ,Tax-Supported Debt Interest Outstanding as of 8/31/03 ,Tax-Supported Debt Service Outstanding as of 8/31/03 ,2002 M&O Tax Rate ,2002 I&S Tax Rate ,2002 TOTAL Tax Rate ,2002 Tax Year Assessed Valuation (AV) ,Population ,Debt Ratio Tax Debt to Assessed Valuation (AV) ,Debt Ratio Tax Debt Service to AV ,Debt Ratio Tax Debt Per Capita 
1105,019-107-03,Texarkana,Bowie,31841874.9,14265345.725,46107220.625,0.3156,0.1309,0.4465,1594444427,35205,0.019970514093057192,0.02891742091742405,904.4702428632296
1106,084-108-03,Texas City,Galveston,41920000,18430121.875,60350121.875,0.29198,0.06552,0.3575,3910443075,43063,0.010720012846626083,0.015433064928326568,973.4574925109723
1107,211-102-03,Texhoma,Sherman,180000,180510.5,360510.5,0.34082,0,0.34082,7085155,377,0.025405231078219178,0.050882514214579636,477.45358090185675
1108,056-101-03,Texline,Dallam,,,,0.49223,0,0.49223,14865820,511,0,0,0
1109,170-115-03,The Woodlands Township,Montgomery,,,,,,,,,,,
1110,079-005-03,Thompsons,Fort Bend,,,,,,,,256,,,0
1111,166-103-03,Thorndale,Milam,246000,28951,274951,0.51171,0.23329,0.745,29289576,1304,0.008398892493356682,0.00938733288593867,188.65030674846625
1112,147-104-03,Thornton,Limestone,,,,0.1944,0,0.1944,8394378,531,0,0,0
1113,238-003-03,Thorntonville,Ward,,,,,,,,428,,,0
1114,246-107-03,Thrall,Williamson,,,,0.20533,0,0.20533,20622249,790,0,0,0
1115,149-102-03,Three Rivers,Live Oak,280000,26800,306800,0.2394,0.13,0.3694,166169400,1805,0.0016850274478935352,0.0018463086464776306,155.1246537396122
1116,224-101-03,Throckmorton,Throckmorton,404859,410677.7325,815536.7325,0.67608,0.28864,0.96472,19801755,834,0.020445612017722672,0.04118507336849689,485.4424460431655
1117,084-114-03,Tiki Island,Galveston,,,,0.1691,0,0.1691,185639720,1105,0,0,0
1118,191-102-03,Timbercreek Canyon,Randall,,,,0.17488,0,0.17488,30826379,445,0,0,0
1119,210-104-03,Timpson,Shelby,,,,0.410518,0,0.410518,16747682,1100,0,0,0
1120,091-106-03,Tioga,Grayson,820000,562870,1382870,0.4713,0,0.4713,24718757,819,0.03317318908875556,0.05594415609166756,1001.2210012210012
1121,112-001-03,Tira,Hopkins,,,,0.22699,0.21301,0.44,9870570,249,0,0,0
1122,139-003-03,Toco,Lamar,,,,,,,,89,,,0
1123,093-001-03,Todd Mission,Grimes,,,,,,,,156,,,0
1124,111-103-03,Tolar,Hood,235000,139413.75,374413.75,0.257234,0.202766,0.46,12155440,535,0.01933290773513752,0.03080215524900785,439.25233644859816
1125,091-107-03,Tom Bean,Grayson,,,,0.47782,0,0.47782,20362405,967,0,0,0
1126,101-118-03,Tomball,Harris,24590000,10714257.5,35304257.5,0.014,0.266,0.28,603839339,9725,0.0407227525797222,0.05846630919818227,2528.53470437018
1127,107-111-03,Tool,Henderson,,,,0.29355,0,0.29355,117698410,2307,0,0,0
1128,195-103-03,Toyah,Reeves,,,,1.18,0,1.18,1592880,95,0,0,0
1129,221-104-03,Trent,Taylor,,,,0.2056,0,0.2056,4376584,312,0,0,0
1130,074-107-03,Trenton,Fannin,549000,537256.25,1086256.25,0.3748,0.1472,0.522,19511798,665,0.02813682265468308,0.05567176587211491,825.5639097744361
1131,107-104-03,Trinidad,Henderson,328000,216085,544085,0.463172,0.036828,0.5,28730046,1104,0.011416619381674502,0.018937839500848694,297.1014492753623
1132,228-102-03,Trinity,Trinity,,,,0.4325,0.1732,0.6057,49278948,2739,0,0,0
1133,061-120-03,Trophy Club,Denton,6265000,2941470.625,9206470.625,0.3875,0.053,0.4405,542386048,7027,0.011550813342455299,0.016974018153579053,891.5611213889284
1134,212-104-03,Troup,Smith,725000,295887.5,1020887.5,0.590462,0.122538,0.713,45373892,1997,0.015978351603604998,0.0224994474796211,363.04456685027543
1135,014-106-03,Troy,Bell,348000,83554,431554,0.2524,0.0976,0.35,47656819,1369,0.007302207895999101,0.009055451225143667,254.20014609203798
1136,219-103-03,Tulia,Swisher,2110000,755217.5,2865217.5,0.25,0,0.25,81390980,4918,0.02592424860838388,0.03520313307445125,429.03619357462384
1137,096-104-03,Turkey,Hall,,,,0.497,0,0.497,7414650,482,0,0,0
1138,221-107-03,Tuscola,Taylor,,,,0.2101,0,0.2101,17695889,725,0,0,0
1139,221-108-03,Tye,Taylor,,,,0.31,0,0.31,40191051,1163,0,0,0
1140,212-107-03,Tyler,Smith,7180000,1418360,8598360,0.215132,0.039346,0.254478,4227306408,87030,0.001698481091035216,0.002034004439263727,82.50028725726762
1141,028-105-03,Uhland,Caldwell-Hays,,,,,,,,408,,,0
1142,102-002-03,Uncertain,Harrison,,,,,,,,149,,,0
1143,230-001-03,Union Grove,Upshur,,,,,,,,358,,,0
1144,015-115-03,Universal City,Bexar,6018000,3762876.25,9780876.25,0.385103,0,0.385103,557818063,15073,0.010788463836460599,0.017534169111336217,399.2569495123731
1145,057-114-03,University Park,Dallas,,,,0.32932,0,0.32932,3578181106,23817,0,0,0
1146,232-102-03,Uvalde,Uvalde,13325000,4205352.88888889,17530352.88888889,0.3705,0.1042,0.4747,330502856,15179,0.04031735205338135,0.05304145658846861,877.8575663745964
1147,122-001-03,Valentine,Jeff Davis,,,,,,,,185,,,0
1148,018-104-03,Valley Mills,Bosque,,,,0.379,0,0.379,25832613,1132,0,0,0
1149,049-105-03,Valley View,Cooke,,,,0.2315,0,0.2315,21997060,777,0,0,0
1150,234-104-03,Van,Van Zandt,1175000,453072.5,1628072.5,0.57775,0.20417,0.78192,71567160,2446,0.01641814485861951,0.022748876719433885,480.3761242845462
1151,091-108-03,Van Alstyne,Grayson,1891000,1072330.375,2963330.375,0.31416,0.15763,0.47179,81554419,2579,0.023186971634240935,0.03633561996192996,733.2299340829779
1152,055-101-03,Van Horn,Culberson,1416000,1205035,2621035,0.61854,0,0.61854,41470650,2337,0.03414462999735958,0.06320216828045859,605.9050064184852
1153,180-102-03,Vega,Oldham,,,,0.8307,0,0.8307,25277958,919,0,0,0
1154,126-106-03,Venus,Johnson,985000,623587.5,1608587.5,0.73168,0,0.73168,48509270,2069,0.020305397298289583,0.033160414493971974,476.0753987433543
1155,244-101-03,Vernon,Wilbarger,13190000,5666210,18856210,0.43133,0,0.43133,255674280,11044,0.0515890765391028,0.07375090681784652,1194.313654473017
1156,235-101-03,Victoria,Victoria,51665000,27356725.0694,79021725.0694,0.4643,0.2357,0.7,2097243706,61031,0.024634714531359285,0.037678847166558144,846.5370057839459
1157,181-103-03,Vidor,Orange,550000,141707.5,691707.5,0.5242,0.04049,0.56469,208893898,11302,0.0026329155866486823,0.0033112862875487154,48.66395328260485
1158,071-107-03,Vinton,El Paso,,,,,,,,1972,,,0
1159,161-109-03,Waco,McLennan,145570000,59224863.76388879,204794863.76388878,0.527743,0.16476,0.692503,4023052287,115749,0.03618396918936192,0.05090534478650905,1257.6350551624637
1160,089-103-03,Waelder,Gonzales,,,,0.2594,0,0.2594,13787810,969,0,0,0
1161,019-106-03,Wake Village,Bowie,20000,1500,21500,0.3616,0.0081,0.3697,144905752,5175,0.00013802074606396577,0.0001483723020187632,3.864734299516908
1162,237-104-03,Waller,Waller,1290000,474716.7326667,1764716.7326667,0.15,0.36,0.51,70381000,2072,0.018328810332334012,0.025073766111119476,622.5868725868726
1163,008-102-03,Wallis,Austin,405000,146905,551905,0.4898,0.1776,0.6674,29988639,1210,0.013505114386818288,0.018403802853473945,334.7107438016529
1164,018-105-03,Walnut Springs,Bosque,217900,216934.875,434834.875,0.3146,0,0.3146,10037278,776,0.021709072917976368,0.043321991779046075,280.79896907216494
1165,092-107-03,Warren City,Gregg,,,,0.389267,0,0.389267,15483726,344,0,0,0
1166,102-102-03,Waskom,Harrison,520000,166680,686680,0.22708,0,0.22708,90288267,2092,0.005759330833097063,0.007605417877829021,248.565965583174
1167,220-131-03,Watauga,Tarrant,20660000,7423206.25,28083206.25,0.412168,0.186757,0.598925,849621190,23376,0.02431671931346251,0.033053796892706974,883.8124572210814
1168,070-110-03,Waxahachie,Ellis,46150000,21186766.25,67336766.25,0.3225,0.29,0.6125,1173940067,23059,0.039312057997931846,0.05735962860700281,2001.3877444815473
1169,184-102-03,Weatherford,Parker,4600000,1852627.5,6452627.5,0.2624,0.0779,0.3403,955599382,20619,0.004813732707081219,0.006752440009426461,223.09520345312575
1170,101-119-03,Webster,Harris,22179035.6,14651833.4625,36830869.0625,0.02,0.22,0.24,765295967,9158,0.028980991088902473,0.04812630753416736,2421.8208779209435
1171,045-103-03,Weimar,Colorado,639000,187762.5,826762.5,0.2541,0,0.2541,75681839,1960,0.008443240920718112,0.010924186184217855,326.0204081632653
1172,104-105-03,Weinert,Haskell,,,,0.3895,0,0.3895,2822060,172,0,0,0
1173,246-110-03,Weir,Williamson,,,,0.14086,0,0.14086,19271284,628,0,0,0
1174,044-102-03,Wellington,Collingsworth,,,,0.22103,0,0.22103,33965010,2189,0,0,0
1175,223-103-03,Wellman,Terry,415000,125441,540441,0.08175,0,0.08175,3501155,204,0.11853231290816887,0.15436077522988842,2034.313725490196
1176,037-104-03,Wells,Cherokee,155000,41112.5,196112.5,0.4798,0,0.4798,9590128,791,0.016162453723245405,0.02044941423096751,195.95448798988622
1177,108-113-03,Weslaco,Hidalgo,16510000,4660533.75,21170533.75,0.505,0.2309,0.7359,781267125,29094,0.0211323367791778,0.027097689218652327,567.4709562109026
1178,161-106-03,West,McLennan,4195000,2389740,6584740,0.29,0,0.29,85213563,2694,0.04922925239025623,0.07727337959099305,1557.1640682999257
1179,020-108-03,West Columbia,Brazoria,,,,0.531,0.3078,0.8388,81901200,4308,0,0,0
1180,227-107-03,West lake Hills,Travis,,,,0.058,0,0.058,818924693,3065,0,0,0
1181,181-105-03,West Orange,Orange,,,,0.42939,0,0.42939,93120402,4045,0,0,0
1182,116-109-03,West Tawakoni,Hunt,1226000,1131558.75,2357558.75,0.413669,0.064031,0.4777,35202989,1579,0.03482658816272675,0.06697041407478212,776.4407853071564
1183,101-127-03,West University Place,Harris,77855000,36865421.0416665,114720421.0416665,0.19,0.24,0.43,2491722863,14908,0.03124544914528081,0.0460406021653406,5222.363831499866
1184,168-102-03,Westbrook,Mitchell,,,,0.43,0,0.43,2335930,195,0,0,0
1185,061-132-03,Westlake,Tarrant-Denton,18810000,19520038.4375,38330038.4375,,,,,209,,,90000
1186,043-111-03,Westminster,Collin,,,,0.24,0,0.24,9621941,410,0,0,0
1187,043-124-03,Weston,Collin,,,,0.151606,0,0.151606,23432802,663,0,0,0
1188,220-123-03,Westover Hills,Tarrant,495000,174485,669485,0.511092,0,0.511092,225003279,680,0.0021999679391339,0.002975445526729413,727.9411764705883
1189,220-136-03,Westworth Village,Tarrant,,,,0.5,0,0.5,30096591,2122,0,0,0
1190,241-101-03,Wharton,Wharton,6485000,2295246.25,8780246.25,0.44877,0.13674,0.58551,304727525,9386,0.021281306964311807,0.028813433410716672,690.9226507564458
1191,242-102-03,Wheeler,Wheeler,,,,0.446,0,0.446,29570096,1307,0,0,0
1192,033-104-03,White Deer,Carson,,,,0.601555,0,0.601555,23315610,1071,0,0,0
1193,092-103-03,White Oak,Gregg,1660000,545652.5,2205652.5,0.5711,0,0.5711,207072032,5786,0.008016534072549208,0.010651619529188762,286.89941237469753
1194,220-130-03,White Settlement,Tarrant,5605000,1606118.94444444,7211118.94444444,0.413,0.202,0.615,389582316,15154,0.01438720334523603,0.01850987236403318,369.8693414280058
1195,040-102-03,Whiteface,Cochran,,,,0.6871,0,0.6871,7280520,436,0,0,0
1196,212-105-03,Whitehouse,Smith,11794000,4781401.4372222,16575401.4372222,0.313869,0.298331,0.6122,223077424,6235,0.052869536452958145,0.07430335683463066,1891.579791499599
1197,091-109-03,Whitesboro,Grayson,2655000,1333442.5,3988442.5,0.49492,0,0.49492,91694386,3919,0.028954880618318333,0.043497128602835076,677.468742026027
1198,091-110-03,Whitewright,Grayson,,,,0.49,0,0.49,39292798,1759,0,0,0
1199,109-108-03,Whitney,Hill,295000,61392.5,356392.5,0.6104,0,0.6104,48698641,1931,0.006057663908937418,0.00731832537174908,152.77058518902123
1200,243-104-03,Wichita Falls,Wichita,17750000,5251701.875,23001701.875,0.532984,0.059476,0.59246,3267642988,102926,0.005432049971549707,0.007039233465672597,172.4539960748499
1201,238-102-03,Wickett,Ward,,,,0.28436,0,0.28436,8445450,436,0,0,0
1202,170-104-03,Willis,Montgomery,4215000,1860417.5,6075417.5,0.4931,0.0716,0.5647,93559218,4169,0.04505168053029259,0.06493659983348728,1011.0338210602063
1203,184-103-03,Willow Park,Parker,3970000,1952750,5922750,0.12,0,0.12,181310570,3069,0.02189613104189127,0.03266632496936058,1293.580971000326
1204,234-105-03,Wills Point,Van Zandt,3120000,1374511.25,4494511.25,0.341,0.219,0.56,91371900,3611,0.0341461652871397,0.0491892064190413,864.0265854333979
1205,057-115-03,Wilmer,Dallas,,,,0.66,0,0.66,55141891,3651,0,0,0
1206,153-104-03,Wilson,Lynn,,,,0.96924,0,0.96924,8524360,512,0,0,0
1207,105-003-03,Wimberley,Hays,,,,,,,,2685,,,0
1208,015-116-03,Windcrest,Bexar,700000,90542.81666667,790542.81666667,0.242975,0,0.242975,340185038,5110,0.002057703666555729,0.0023238612177490007,136.986301369863
1209,074-108-03,Windom,Fannin,,,,0.1688,0,0.1688,5480011,246,0,0,0
1210,005-105-03,Windthorst,Archer,25000,6875,31875,0.19533,0,0.19533,12461494,444,0.0020061799973582622,0.002557879496631784,56.306306306306304
1211,225-102-03,Winfield,Titus,43000,8975,51975,0.06,0,0.06,8553566,515,0.005027143065243198,0.006076413042232912,83.49514563106796
1212,248-102-03,Wink,Winkler,,,,0.591,0.0388,0.6298,10393240,893,0,0,0
1213,250-105-03,Winnsboro,Wood,746000,646841.25,1392841.25,0.3678,0.0801,0.4479,119377163,3667,0.006249101429894092,0.011667568695697685,203.43605126806654
1214,212-106-03,Winona,Smith,,,,0.295507,0,0.295507,11194115,595,0,0,0
1215,200-102-03,Winters,Runnels,2880000,1184706.94444444,4064706.94444444,0.75,0,0.75,53590430,2800,0.05374093844740563,0.07584762698198988,1028.5714285714287
1216,021-002-03,Wixon Valley,Brazos,,,,,,,,232,,,0
1217,116-105-03,Wolfe City,Hunt,180000,192416.44,372416.44,0.255264,0.198172,0.453436,28157337,1606,0.006392649986751233,0.013226266390177452,112.07970112079701
1218,152-103-03,Wolfforth,Lubbock,2031000,1335540,3366540,0.5405,0.0295,0.57,76153311,2655,0.026669884386248156,0.04420740156655828,764.9717514124294
1219,170-111-03,Woodbranch Village,Montgomery,478000,142012.5,620012.5,0.1711,0.3275,0.4986,29117049,1356,0.016416498801097596,0.021293795947522016,352.5073746312684
1220,105-108-03,Woodcreek,Hays,,,,0.1,0,0.1,100187120,1367,0,0,0
1221,170-101-03,Woodloch,Montgomery,,,,0.7642,0,0.7642,4948691,253,0,0,0
1222,196-103-03,Woodsboro,Refugio,689000,738765,1427765,0.897,0,0.897,20566880,1663,0.03350046288012572,0.06942059271994586,414.3114852675887
1223,224-102-03,Woodson,Throckmorton,,,,0.70641,0,0.70641,3410750,276,0,0,0
1224,229-101-03,Woodville,Tyler,6100000,4364602.5,10464602.5,0.4155,0,0.4155,71231418,2355,0.08563636905276827,0.14690992814434778,2590.2335456475585
1225,161-107-03,Woodway,McLennan,11165000,4093921.25,15258921.25,0.289619,0.167581,0.4572,526586355,8721,0.021202600283860375,0.028977054010448106,1280.2430913886021
1226,081-103-03,Wortham,Freestone,785000,603719,1388719,0.5356,0.24317,0.77877,22422720,1098,0.03500913359306989,0.06193356559775085,714.936247723133
1227,043-112-03,Wylie,Collin,20820000,8151868.75,28971868.75,0.503896,0.211104,0.715,929229655,18380,0.022405656005457554,0.031178372960987775,1132.752992383025
1228,250-106-03,Yantis,Wood,,,,0.173,0,0.173,8392557,336,0,0,0
1229,062-104-03,Yoakum,DeWitt,2475000,849462.5,3324462.5,0.04648,0.0499,0.09638,148318770,5715,0.016687031587438325,0.022414307373234015,433.07086614173227
1230,062-102-03,Yorktown,DeWitt,,,,0.53,0,0.53,42817580,2242,0,0,0
1231,003-105-03,Zavalla,Angelina,880000,914355,1794355,0.15,0.4,0.55,9907090,652,0.08882527563593345,0.1811182698451311,1349.6932515337423
1232,,GRAND TOTAL *,,14225944276.869997,6188058727.853212,20414003004.723198,,,,739871283253,16525548,,,
1233,,"668 of 1,207 cities have tax-supported debt",,,,,,,,,,,,
1235,,*debt outstanding totals inclusive of commercial,,,,,,,,,,,,
1236,," paper and conduit debt, if applicable",,,,,,,,,,,,
1238,,"Sources: for self-reported tax rates and assessed values - Texas Comptroller of Public Accounts, Property Tax Division; for population - U.S. Census Bureau, Population Division - Release Date: 7/10/02; for outstanding debt - Texas Bond Review Board, Local Government Services.",,,,,,,,,,,,
